"pathway","freq","age","sex","index_year","analysis_id"
"aspirin-amoxicillin+clavulanate-doxylamine",5,"all","male","1967",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"all","female","1968",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"all","female","1973",1
"aspirin-amoxicillin-acetaminophen",5,"all","female","1978",1
"aspirin-amoxicillin-acetaminophen-doxylamine",5,"all","female","1978",1
"aspirin-amoxicillin-clavulanate",5,"all","male","1971",1
"aspirin-amoxicillin-clavulanate",5,"all","female","1975",1
"aspirin-amoxicillin-clavulanate",5,"all","male","1977",1
"aspirin-amoxicillin-doxylamine",5,"all","male","1964",1
"aspirin-clavulanate",5,"all","male","1983",1
"aspirin-clavulanate",5,"all","male","1985",1
"aspirin-doxylamine",5,"all","male","1951",1
"aspirin-doxylamine",5,"all","female","1952",1
"aspirin-doxylamine",5,"all","male","1953",1
"aspirin-doxylamine",5,"all","female","1954",1
"aspirin-doxylamine",5,"all","female","1955",1
"aspirin-doxylamine",5,"all","female","1956",1
"aspirin-doxylamine",5,"all","male","1958",1
"aspirin-doxylamine",5,"all","female","1960",1
"aspirin-doxylamine",5,"all","male","1960",1
"aspirin-doxylamine",5,"all","male","1962",1
"aspirin-doxylamine",5,"all","female","1963",1
"aspirin-doxylamine",5,"all","female","1964",1
"aspirin-doxylamine",5,"all","female","1965",1
"aspirin-doxylamine",5,"all","male","1965",1
"aspirin-doxylamine",5,"all","male","1966",1
"aspirin-doxylamine",5,"all","female","1967",1
"aspirin-doxylamine",5,"all","male","1968",1
"aspirin-doxylamine",5,"all","female","1969",1
"aspirin-doxylamine",5,"all","male","1969",1
"aspirin-doxylamine",5,"all","female","1971",1
"aspirin-doxylamine",5,"all","female","1972",1
"aspirin-doxylamine",5,"all","female","1973",1
"aspirin-doxylamine",5,"all","female","1975",1
"aspirin-doxylamine",5,"all","female","1978",1
"aspirin-doxylamine-amoxicillin",5,"all","female","1962",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","female","1951",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","female","1954",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","male","1954",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","female","1955",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","male","1956",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","male","1957",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","female","1963",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","female","1964",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","female","1967",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","male","1968",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","female","1969",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","male","1970",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","female","1972",1
"aspirin-doxylamine-amoxicillin-clavulanate",5,"all","female","1971",1
"aspirin-doxylamine-amoxicillin-clavulanate",5,"all","female","1977",1
"clavulanate",5,"all","male","1983",1
"clavulanate",5,"all","female","1986",1
"clavulanate",5,"all","male","1986",1
"clavulanate-aspirin",5,"all","male","1985",1
"doxylamine",5,"all","female","1953",1
"doxylamine",5,"all","female","1954",1
"doxylamine",5,"all","male","1954",1
"doxylamine",5,"all","female","1959",1
"doxylamine",5,"all","male","1961",1
"doxylamine",5,"all","female","1963",1
"doxylamine",5,"all","male","1963",1
"doxylamine",5,"all","male","1964",1
"doxylamine",5,"all","female","1966",1
"doxylamine",5,"all","male","1968",1
"doxylamine",5,"all","female","1973",1
"doxylamine",5,"all","female","1975",1
"doxylamine",5,"all","male","1975",1
"doxylamine",5,"all","female","1976",1
"doxylamine",5,"all","female","1977",1
"doxylamine",5,"all","male","1978",1
"doxylamine",5,"all","male","1981",1
"doxylamine",5,"all","female","1984",1
"doxylamine",5,"all","male","1984",1
"doxylamine-amoxicillin+aspirin-clavulanate",5,"all","male","1976",1
"doxylamine-amoxicillin+clavulanate",5,"all","female","1950",1
"doxylamine-amoxicillin+clavulanate",5,"all","female","1951",1
"doxylamine-amoxicillin+clavulanate",5,"all","female","1956",1
"doxylamine-amoxicillin+clavulanate",5,"all","male","1961",1
"doxylamine-amoxicillin+clavulanate",5,"all","female","1962",1
"doxylamine-amoxicillin+clavulanate",5,"all","male","1962",1
"doxylamine-amoxicillin+clavulanate",5,"all","male","1963",1
"doxylamine-amoxicillin+clavulanate",5,"all","male","1977",1
"doxylamine-amoxicillin+clavulanate",5,"all","male","1983",1
"doxylamine-amoxicillin+clavulanate",5,"all","male","1992",1
"doxylamine-amoxicillin+clavulanate-aspirin",5,"all","male","1960",1
"doxylamine-aspirin",5,"all","male","1982",1
"None",71,"all","female","all",1
"None",64,"all","male","all",1
"acetaminophen",108,"all","female","all",1
"acetaminophen",100,"all","male","all",1
"acetaminophen+amoxicillin",7,"all","female","all",1
"acetaminophen+amoxicillin",9,"all","male","all",1
"acetaminophen+amoxicillin+clavulanate",5,"all","male","all",1
"acetaminophen+amoxicillin-aspirin",5,"all","female","all",1
"acetaminophen+amoxicillin-aspirin",5,"all","male","all",1
"acetaminophen+amoxicillin-aspirin-clavulanate",5,"all","female","all",1
"acetaminophen+amoxicillin-aspirin-doxylamine",5,"all","female","all",1
"acetaminophen+amoxicillin-clavulanate",7,"all","female","all",1
"acetaminophen+amoxicillin-clavulanate",5,"all","male","all",1
"acetaminophen+amoxicillin-clavulanate-doxylamine",5,"all","male","all",1
"acetaminophen+amoxicillin-doxylamine",5,"all","female","all",1
"acetaminophen+amoxicillin-doxylamine",5,"all","male","all",1
"acetaminophen+doxylamine",8,"all","female","all",1
"acetaminophen+doxylamine",10,"all","male","all",1
"acetaminophen+doxylamine-amoxicillin",5,"all","female","all",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",7,"all","female","all",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",6,"all","male","all",1
"acetaminophen+doxylamine-amoxicillin+clavulanate-aspirin",5,"all","male","all",1
"acetaminophen+doxylamine-amoxicillin-clavulanate",5,"all","female","all",1
"acetaminophen+doxylamine-amoxicillin-clavulanate",5,"all","male","all",1
"acetaminophen+doxylamine-aspirin",5,"all","female","all",1
"acetaminophen+doxylamine-aspirin",9,"all","male","all",1
"acetaminophen+doxylamine-aspirin-amoxicillin+clavulanate",5,"all","female","all",1
"acetaminophen+doxylamine-aspirin-amoxicillin+clavulanate",5,"all","male","all",1
"acetaminophen-acetaminophen+amoxicillin-clavulanate",5,"all","female","all",1
"acetaminophen-amoxicillin",9,"all","female","all",1
"acetaminophen-amoxicillin",13,"all","male","all",1
"acetaminophen-amoxicillin+aspirin",5,"all","female","all",1
"acetaminophen-amoxicillin+aspirin",5,"all","male","all",1
"acetaminophen-amoxicillin+aspirin-clavulanate",5,"all","male","all",1
"acetaminophen-amoxicillin+clavulanate",96,"all","female","all",1
"acetaminophen-amoxicillin+clavulanate",95,"all","male","all",1
"acetaminophen-amoxicillin+clavulanate-aspirin",10,"all","female","all",1
"acetaminophen-amoxicillin+clavulanate-aspirin",13,"all","male","all",1
"acetaminophen-amoxicillin+clavulanate-aspirin-doxylamine",5,"all","female","all",1
"acetaminophen-amoxicillin+clavulanate-aspirin-doxylamine",5,"all","male","all",1
"acetaminophen-amoxicillin+clavulanate-doxylamine",16,"all","female","all",1
"acetaminophen-amoxicillin+clavulanate-doxylamine",12,"all","male","all",1
"acetaminophen-amoxicillin+clavulanate-doxylamine-aspirin",5,"all","female","all",1
"acetaminophen-amoxicillin+clavulanate-doxylamine-aspirin",5,"all","male","all",1
"acetaminophen-amoxicillin-aspirin",5,"all","male","all",1
"acetaminophen-amoxicillin-aspirin-clavulanate",5,"all","female","all",1
"acetaminophen-amoxicillin-aspirin-clavulanate",5,"all","male","all",1
"acetaminophen-amoxicillin-clavulanate",5,"all","female","all",1
"acetaminophen-amoxicillin-clavulanate",5,"all","male","all",1
"acetaminophen-amoxicillin-clavulanate-doxylamine",5,"all","female","all",1
"acetaminophen-amoxicillin-clavulanate-doxylamine",5,"all","male","all",1
"acetaminophen-amoxicillin-doxylamine-aspirin-clavulanate",5,"all","female","all",1
"acetaminophen-amoxicillin-doxylamine-clavulanate",5,"all","female","all",1
"acetaminophen-amoxicillin-doxylamine-clavulanate",5,"all","male","all",1
"acetaminophen-aspirin",43,"all","female","all",1
"acetaminophen-aspirin",54,"all","male","all",1
"acetaminophen-aspirin-amoxicillin",5,"all","female","all",1
"acetaminophen-aspirin-amoxicillin",5,"all","male","all",1
"acetaminophen-aspirin-amoxicillin+clavulanate",47,"all","female","all",1
"acetaminophen-aspirin-amoxicillin+clavulanate",32,"all","male","all",1
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",6,"all","female","all",1
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",5,"all","male","all",1
"acetaminophen-aspirin-amoxicillin-clavulanate",5,"all","female","all",1
"acetaminophen-aspirin-amoxicillin-clavulanate",5,"all","male","all",1
"acetaminophen-aspirin-amoxicillin-doxylamine",5,"all","female","all",1
"acetaminophen-aspirin-doxylamine",21,"all","female","all",1
"acetaminophen-aspirin-doxylamine",11,"all","male","all",1
"acetaminophen-aspirin-doxylamine-amoxicillin",5,"all","male","all",1
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",5,"all","female","all",1
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",8,"all","male","all",1
"acetaminophen-clavulanate",5,"all","female","all",1
"acetaminophen-clavulanate-doxylamine",5,"all","male","all",1
"acetaminophen-doxylamine",37,"all","female","all",1
"acetaminophen-doxylamine",21,"all","male","all",1
"acetaminophen-doxylamine-amoxicillin",5,"all","female","all",1
"acetaminophen-doxylamine-amoxicillin",5,"all","male","all",1
"acetaminophen-doxylamine-amoxicillin+clavulanate",12,"all","female","all",1
"acetaminophen-doxylamine-amoxicillin+clavulanate",22,"all","male","all",1
"acetaminophen-doxylamine-amoxicillin+clavulanate-aspirin",5,"all","male","all",1
"acetaminophen-doxylamine-aspirin",5,"all","male","all",1
"acetaminophen-doxylamine-aspirin-amoxicillin",5,"all","female","all",1
"acetaminophen-doxylamine-aspirin-amoxicillin+clavulanate",5,"all","female","all",1
"amoxicillin",6,"all","female","all",1
"amoxicillin",10,"all","male","all",1
"amoxicillin+aspirin",5,"all","female","all",1
"amoxicillin+aspirin",5,"all","male","all",1
"amoxicillin+aspirin-acetaminophen",5,"all","female","all",1
"amoxicillin+aspirin-acetaminophen+doxylamine-clavulanate",5,"all","male","all",1
"amoxicillin+aspirin-acetaminophen-clavulanate",5,"all","female","all",1
"amoxicillin+aspirin-acetaminophen-doxylamine",5,"all","female","all",1
"amoxicillin+aspirin-clavulanate",5,"all","female","all",1
"amoxicillin+aspirin-clavulanate",5,"all","male","all",1
"amoxicillin+aspirin-clavulanate-acetaminophen",5,"all","female","all",1
"amoxicillin+aspirin-doxylamine-clavulanate",5,"all","female","all",1
"amoxicillin+clavulanate",73,"all","female","all",1
"amoxicillin+clavulanate",62,"all","male","all",1
"amoxicillin+clavulanate-acetaminophen",15,"all","female","all",1
"amoxicillin+clavulanate-acetaminophen",22,"all","male","all",1
"amoxicillin+clavulanate-acetaminophen+doxylamine",5,"all","female","all",1
"amoxicillin+clavulanate-acetaminophen+doxylamine",5,"all","male","all",1
"amoxicillin+clavulanate-acetaminophen-aspirin",5,"all","female","all",1
"amoxicillin+clavulanate-acetaminophen-aspirin",5,"all","male","all",1
"amoxicillin+clavulanate-acetaminophen-aspirin-doxylamine",5,"all","female","all",1
"amoxicillin+clavulanate-acetaminophen-doxylamine",5,"all","female","all",1
"amoxicillin+clavulanate-acetaminophen-doxylamine",5,"all","male","all",1
"amoxicillin+clavulanate-aspirin",8,"all","female","all",1
"amoxicillin+clavulanate-aspirin",12,"all","male","all",1
"amoxicillin+clavulanate-aspirin-acetaminophen",8,"all","female","all",1
"amoxicillin+clavulanate-aspirin-acetaminophen",5,"all","male","all",1
"amoxicillin+clavulanate-aspirin-acetaminophen-doxylamine",5,"all","female","all",1
"amoxicillin+clavulanate-aspirin-acetaminophen-doxylamine",5,"all","male","all",1
"amoxicillin+clavulanate-aspirin-doxylamine",6,"all","female","all",1
"amoxicillin+clavulanate-aspirin-doxylamine",5,"all","male","all",1
"amoxicillin+clavulanate-doxylamine",11,"all","female","all",1
"amoxicillin+clavulanate-doxylamine",11,"all","male","all",1
"amoxicillin-acetaminophen",5,"all","female","all",1
"amoxicillin-acetaminophen",5,"all","male","all",1
"amoxicillin-acetaminophen-aspirin",5,"all","female","all",1
"amoxicillin-acetaminophen-aspirin-clavulanate",5,"all","female","all",1
"amoxicillin-acetaminophen-aspirin-doxylamine",5,"all","female","all",1
"amoxicillin-acetaminophen-clavulanate",5,"all","female","all",1
"amoxicillin-acetaminophen-clavulanate",5,"all","male","all",1
"amoxicillin-acetaminophen-doxylamine",5,"all","male","all",1
"amoxicillin-aspirin",5,"all","male","all",1
"amoxicillin-aspirin-doxylamine",5,"all","male","all",1
"amoxicillin-clavulanate",7,"all","female","all",1
"amoxicillin-clavulanate",5,"all","male","all",1
"amoxicillin-clavulanate-doxylamine",5,"all","female","all",1
"amoxicillin-doxylamine",5,"all","female","all",1
"amoxicillin-doxylamine",5,"all","male","all",1
"aspirin",76,"all","female","all",1
"aspirin",68,"all","male","all",1
"aspirin-acetaminophen",59,"all","female","all",1
"aspirin-acetaminophen",65,"all","male","all",1
"aspirin-acetaminophen+amoxicillin",5,"all","female","all",1
"aspirin-acetaminophen+amoxicillin-clavulanate",5,"all","female","all",1
"aspirin-acetaminophen+amoxicillin-clavulanate-doxylamine",5,"all","male","all",1
"aspirin-acetaminophen+amoxicillin-doxylamine",5,"all","female","all",1
"aspirin-acetaminophen+doxylamine",5,"all","female","all",1
"aspirin-acetaminophen+doxylamine",8,"all","male","all",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"all","female","all",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",8,"all","male","all",1
"aspirin-acetaminophen+doxylamine-amoxicillin-clavulanate",5,"all","male","all",1
"aspirin-acetaminophen-acetaminophen+amoxicillin+clavulanate",5,"all","female","all",1
"aspirin-acetaminophen-amoxicillin",5,"all","female","all",1
"aspirin-acetaminophen-amoxicillin",5,"all","male","all",1
"aspirin-acetaminophen-amoxicillin+clavulanate",42,"all","female","all",1
"aspirin-acetaminophen-amoxicillin+clavulanate",52,"all","male","all",1
"aspirin-acetaminophen-amoxicillin+clavulanate-doxylamine",5,"all","female","all",1
"aspirin-acetaminophen-amoxicillin+clavulanate-doxylamine",5,"all","male","all",1
"aspirin-acetaminophen-amoxicillin-clavulanate",5,"all","female","all",1
"aspirin-acetaminophen-amoxicillin-clavulanate",5,"all","male","all",1
"aspirin-acetaminophen-amoxicillin-doxylamine",5,"all","male","all",1
"aspirin-acetaminophen-doxylamine",17,"all","female","all",1
"aspirin-acetaminophen-doxylamine",18,"all","male","all",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",7,"all","female","all",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",13,"all","male","all",1
"aspirin-acetaminophen-doxylamine-amoxicillin-clavulanate",5,"all","male","all",1
"aspirin-amoxicillin",10,"all","female","all",1
"aspirin-amoxicillin",5,"all","male","all",1
"aspirin-amoxicillin+clavulanate",59,"all","female","all",1
"aspirin-amoxicillin+clavulanate",69,"all","male","all",1
"aspirin-amoxicillin+clavulanate-acetaminophen",17,"all","female","all",1
"aspirin-amoxicillin+clavulanate-acetaminophen",14,"all","male","all",1
"aspirin-amoxicillin+clavulanate-acetaminophen+doxylamine",5,"all","female","all",1
"aspirin-amoxicillin+clavulanate-acetaminophen+doxylamine",5,"all","male","all",1
"aspirin-amoxicillin+clavulanate-acetaminophen-doxylamine",5,"all","male","all",1
"aspirin-amoxicillin+clavulanate-doxylamine",13,"all","female","all",1
"aspirin-amoxicillin+clavulanate-doxylamine",11,"all","male","all",1
"aspirin-amoxicillin-acetaminophen",5,"all","female","all",1
"aspirin-amoxicillin-acetaminophen-doxylamine",5,"all","female","all",1
"aspirin-amoxicillin-clavulanate",5,"all","female","all",1
"aspirin-amoxicillin-clavulanate",5,"all","male","all",1
"aspirin-amoxicillin-doxylamine",5,"all","male","all",1
"aspirin-clavulanate",5,"all","male","all",1
"aspirin-doxylamine",18,"all","female","all",1
"aspirin-doxylamine",10,"all","male","all",1
"aspirin-doxylamine-amoxicillin",5,"all","female","all",1
"aspirin-doxylamine-amoxicillin+clavulanate",10,"all","female","all",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"all","male","all",1
"aspirin-doxylamine-amoxicillin-clavulanate",5,"all","female","all",1
"clavulanate",5,"all","female","all",1
"clavulanate",5,"all","male","all",1
"clavulanate-aspirin",5,"all","male","all",1
"doxylamine",10,"all","female","all",1
"doxylamine",10,"all","male","all",1
"doxylamine-amoxicillin+aspirin-clavulanate",5,"all","male","all",1
"doxylamine-amoxicillin+clavulanate",5,"all","female","all",1
"doxylamine-amoxicillin+clavulanate",7,"all","male","all",1
"doxylamine-amoxicillin+clavulanate-aspirin",5,"all","male","all",1
"doxylamine-aspirin",5,"all","male","all",1
"None",5,"all","all","1950",1
"None",5,"all","all","1952",1
"None",5,"all","all","1954",1
"None",5,"all","all","1955",1
"None",5,"all","all","1958",1
"None",5,"all","all","1959",1
"None",5,"all","all","1961",1
"None",5,"all","all","1962",1
"None",5,"all","all","1963",1
"None",6,"all","all","1964",1
"None",5,"all","all","1965",1
"None",5,"all","all","1966",1
"None",5,"all","all","1967",1
"None",6,"all","all","1968",1
"None",5,"all","all","1969",1
"None",5,"all","all","1971",1
"None",5,"all","all","1972",1
"None",6,"all","all","1973",1
"None",5,"all","all","1974",1
"None",5,"all","all","1975",1
"None",5,"all","all","1976",1
"None",8,"all","all","1977",1
"None",5,"all","all","1978",1
"None",5,"all","all","1979",1
"None",5,"all","all","1980",1
"None",5,"all","all","1981",1
"None",6,"all","all","1982",1
"None",5,"all","all","1983",1
"None",5,"all","all","1984",1
"None",5,"all","all","1985",1
"None",5,"all","all","1986",1
"None",6,"all","all","1987",1
"None",5,"all","all","1988",1
"None",5,"all","all","1989",1
"None",5,"all","all","1990",1
"None",5,"all","all","1994",1
"None",5,"all","all","1995",1
"None",5,"all","all","1997",1
"None",5,"all","all","2003",1
"None",5,"all","all","2008",1
"acetaminophen",5,"all","all","1950",1
"acetaminophen",5,"all","all","1951",1
"acetaminophen",5,"all","all","1952",1
"acetaminophen",5,"all","all","1953",1
"acetaminophen",5,"all","all","1954",1
"acetaminophen",5,"all","all","1955",1
"acetaminophen",6,"all","all","1956",1
"acetaminophen",5,"all","all","1957",1
"acetaminophen",5,"all","all","1958",1
"acetaminophen",5,"all","all","1959",1
"acetaminophen",5,"all","all","1960",1
"acetaminophen",5,"all","all","1961",1
"acetaminophen",5,"all","all","1962",1
"acetaminophen",5,"all","all","1963",1
"acetaminophen",5,"all","all","1964",1
"acetaminophen",8,"all","all","1965",1
"acetaminophen",7,"all","all","1966",1
"acetaminophen",7,"all","all","1967",1
"acetaminophen",5,"all","all","1968",1
"acetaminophen",7,"all","all","1969",1
"acetaminophen",9,"all","all","1970",1
"acetaminophen",8,"all","all","1971",1
"acetaminophen",6,"all","all","1972",1
"acetaminophen",12,"all","all","1973",1
"acetaminophen",10,"all","all","1974",1
"acetaminophen",11,"all","all","1975",1
"acetaminophen",10,"all","all","1976",1
"acetaminophen",7,"all","all","1977",1
"acetaminophen",5,"all","all","1978",1
"acetaminophen",8,"all","all","1979",1
"acetaminophen",5,"all","all","1980",1
"acetaminophen",6,"all","all","1981",1
"acetaminophen",5,"all","all","1982",1
"acetaminophen",5,"all","all","1983",1
"acetaminophen",5,"all","all","1984",1
"acetaminophen",5,"all","all","1985",1
"acetaminophen",5,"all","all","1986",1
"acetaminophen",5,"all","all","1987",1
"acetaminophen",5,"all","all","1988",1
"acetaminophen",5,"all","all","1989",1
"acetaminophen",5,"all","all","1992",1
"acetaminophen",5,"all","all","1993",1
"acetaminophen",5,"all","all","1994",1
"acetaminophen",5,"all","all","1995",1
"acetaminophen",5,"all","all","1996",1
"acetaminophen",5,"all","all","1997",1
"acetaminophen",5,"all","all","2002",1
"acetaminophen+amoxicillin",5,"all","all","1979",1
"acetaminophen+amoxicillin",5,"all","all","1980",1
"acetaminophen+amoxicillin",5,"all","all","1981",1
"acetaminophen+amoxicillin",5,"all","all","1982",1
"acetaminophen+amoxicillin",5,"all","all","1983",1
"acetaminophen+amoxicillin",5,"all","all","1986",1
"acetaminophen+amoxicillin+clavulanate",5,"all","all","1956",1
"acetaminophen+amoxicillin-aspirin",5,"all","all","1980",1
"acetaminophen+amoxicillin-aspirin",5,"all","all","1981",1
"acetaminophen+amoxicillin-aspirin",5,"all","all","1983",1
"acetaminophen+amoxicillin-aspirin",5,"all","all","1985",1
"acetaminophen+amoxicillin-aspirin-clavulanate",5,"all","all","1980",1
"acetaminophen+amoxicillin-aspirin-clavulanate",5,"all","all","1983",1
"acetaminophen+amoxicillin-aspirin-doxylamine",5,"all","all","1980",1
"acetaminophen+amoxicillin-clavulanate",5,"all","all","1967",1
"acetaminophen+amoxicillin-clavulanate",5,"all","all","1976",1
"acetaminophen+amoxicillin-clavulanate",5,"all","all","1980",1
"acetaminophen+amoxicillin-clavulanate",5,"all","all","1981",1
"acetaminophen+amoxicillin-clavulanate",5,"all","all","1982",1
"acetaminophen+amoxicillin-clavulanate",5,"all","all","1984",1
"acetaminophen+amoxicillin-clavulanate-doxylamine",5,"all","all","1974",1
"acetaminophen+amoxicillin-doxylamine",5,"all","all","1975",1
"acetaminophen+amoxicillin-doxylamine",5,"all","all","1979",1
"acetaminophen+amoxicillin-doxylamine",5,"all","all","1981",1
"acetaminophen+amoxicillin-doxylamine",5,"all","all","1985",1
"acetaminophen+doxylamine",5,"all","all","1959",1
"acetaminophen+doxylamine",5,"all","all","1961",1
"acetaminophen+doxylamine",5,"all","all","1962",1
"acetaminophen+doxylamine",5,"all","all","1963",1
"acetaminophen+doxylamine",5,"all","all","1965",1
"acetaminophen+doxylamine",5,"all","all","1966",1
"acetaminophen+doxylamine",5,"all","all","1968",1
"acetaminophen+doxylamine",5,"all","all","1970",1
"acetaminophen+doxylamine",5,"all","all","1972",1
"acetaminophen+doxylamine",5,"all","all","1974",1
"acetaminophen+doxylamine",5,"all","all","1980",1
"acetaminophen+doxylamine",5,"all","all","1985",1
"acetaminophen+doxylamine",5,"all","all","1989",1
"acetaminophen+doxylamine",5,"all","all","1999",1
"acetaminophen+doxylamine-amoxicillin",5,"all","all","1975",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"all","all","1950",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"all","all","1955",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"all","all","1958",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"all","all","1965",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"all","all","1967",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"all","all","1970",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"all","all","1971",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"all","all","1973",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"all","all","1974",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"all","all","1976",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"all","all","1978",1
"acetaminophen+doxylamine-amoxicillin+clavulanate-aspirin",5,"all","all","1963",1
"acetaminophen+doxylamine-amoxicillin-clavulanate",5,"all","all","1972",1
"acetaminophen+doxylamine-amoxicillin-clavulanate",5,"all","all","1973",1
"acetaminophen+doxylamine-amoxicillin-clavulanate",5,"all","all","1979",1
"acetaminophen+doxylamine-aspirin",5,"all","all","1950",1
"acetaminophen+doxylamine-aspirin",5,"all","all","1952",1
"acetaminophen+doxylamine-aspirin",5,"all","all","1955",1
"acetaminophen+doxylamine-aspirin",5,"all","all","1961",1
"acetaminophen+doxylamine-aspirin",5,"all","all","1965",1
"acetaminophen+doxylamine-aspirin",5,"all","all","1966",1
"acetaminophen+doxylamine-aspirin",5,"all","all","1968",1
"acetaminophen+doxylamine-aspirin",5,"all","all","1969",1
"acetaminophen+doxylamine-aspirin",5,"all","all","1976",1
"acetaminophen+doxylamine-aspirin",5,"all","all","1979",1
"acetaminophen+doxylamine-aspirin",5,"all","all","1984",1
"acetaminophen+doxylamine-aspirin-amoxicillin+clavulanate",5,"all","all","1957",1
"acetaminophen+doxylamine-aspirin-amoxicillin+clavulanate",5,"all","all","1959",1
"acetaminophen+doxylamine-aspirin-amoxicillin+clavulanate",5,"all","all","1963",1
"acetaminophen+doxylamine-aspirin-amoxicillin+clavulanate",5,"all","all","1973",1
"acetaminophen-acetaminophen+amoxicillin-clavulanate",5,"all","all","1980",1
"acetaminophen-amoxicillin",5,"all","all","1955",1
"acetaminophen-amoxicillin",5,"all","all","1966",1
"acetaminophen-amoxicillin",5,"all","all","1969",1
"acetaminophen-amoxicillin",5,"all","all","1970",1
"acetaminophen-amoxicillin",5,"all","all","1971",1
"acetaminophen-amoxicillin",5,"all","all","1972",1
"acetaminophen-amoxicillin",5,"all","all","1973",1
"acetaminophen-amoxicillin",5,"all","all","1974",1
"acetaminophen-amoxicillin",5,"all","all","1975",1
"acetaminophen-amoxicillin",5,"all","all","1976",1
"acetaminophen-amoxicillin",5,"all","all","1977",1
"acetaminophen-amoxicillin",5,"all","all","1978",1
"acetaminophen-amoxicillin",5,"all","all","1979",1
"acetaminophen-amoxicillin",5,"all","all","1980",1
"acetaminophen-amoxicillin",5,"all","all","1981",1
"acetaminophen-amoxicillin+aspirin",5,"all","all","1977",1
"acetaminophen-amoxicillin+aspirin-clavulanate",5,"all","all","1975",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1950",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1951",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1952",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1953",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1954",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1955",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1956",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1957",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1958",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1959",1
"acetaminophen-amoxicillin+clavulanate",7,"all","all","1960",1
"acetaminophen-amoxicillin+clavulanate",10,"all","all","1961",1
"acetaminophen-amoxicillin+clavulanate",8,"all","all","1962",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1963",1
"acetaminophen-amoxicillin+clavulanate",8,"all","all","1964",1
"acetaminophen-amoxicillin+clavulanate",6,"all","all","1965",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1966",1
"acetaminophen-amoxicillin+clavulanate",7,"all","all","1967",1
"acetaminophen-amoxicillin+clavulanate",8,"all","all","1968",1
"acetaminophen-amoxicillin+clavulanate",9,"all","all","1969",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1970",1
"acetaminophen-amoxicillin+clavulanate",6,"all","all","1971",1
"acetaminophen-amoxicillin+clavulanate",8,"all","all","1972",1
"acetaminophen-amoxicillin+clavulanate",9,"all","all","1973",1
"acetaminophen-amoxicillin+clavulanate",14,"all","all","1974",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1975",1
"acetaminophen-amoxicillin+clavulanate",5,"all","all","1976",1
"acetaminophen-amoxicillin+clavulanate",8,"all","all","1977",1
